product_name,category,price_min_inr,price_max_inr,price_mid_inr,price_unit,min_order_qty,supplier_name,supplier_city,supplier_state,supplier_rating,has_price,has_location,has_supplier,product_url,source,scraped_at,price_raw
Screw Conveyor OEM,industrial_machinery,114812.04,168813.36,141812.69999999998,Unit,5 Pieces,Bharat Agency,Nashik,Maharashtra,3.7,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-oem-57197152.html,indiamart.com (demo),2026-05-19 05:37:44.659251+00:00,"₹ 114,812 - 168,813 / Unit"
Centrifugal Pump HD,industrial_machinery,13221.19,20428.4,16824.795000000002,Unit,10 Kg,New Exports,Aurangabad,Maharashtra,5.0,True,True,True,https://www.indiamart.com/proddetail/centrifugal-pump-hd-67594492.html,indiamart.com (demo),2026-05-13 16:24:42.659301+00:00,"₹ 13,221 - 20,428 / Unit"
Hydraulic Press Machine Industrial Grade,industrial_machinery,424186.18,640796.56,532491.37,Unit,10 Kg,United Pvt Ltd,Nashik,Maharashtra,4.0,True,True,True,https://www.indiamart.com/proddetail/hydraulic-press-machine-industrial-grade-57113566.html,indiamart.com (demo),2026-05-20 10:01:35.659371+00:00,"₹ 424,186 - 640,797 / Unit"
Cooling Tower,industrial_machinery,8893.2,13745.49,11319.345000000001,Unit,10 Pieces,United Suppliers,,,3.5,True,False,True,https://www.indiamart.com/proddetail/cooling-tower-60491958.html,indiamart.com (demo),2026-05-15 09:31:11.659409+00:00,"₹ 8,893 - 13,745 / Unit"
Hydraulic Jack 10 Ton,industrial_machinery,10701.72,13840.96,12271.34,Unit,100 Pieces,Jai Agency,Bengaluru,Karnataka,,True,True,True,https://www.indiamart.com/proddetail/hydraulic-jack-10-ton-20949687.html,indiamart.com (demo),2026-05-17 04:32:57.659465+00:00,"₹ 10,702 - 13,841 / Unit"
CNC Lathe Machine Bulk Pack,industrial_machinery,44816.16,67472.53,56144.345,Unit,1 Meter,Sri Pvt Ltd,Aurangabad,Maharashtra,4.7,True,True,True,https://www.indiamart.com/proddetail/cnc-lathe-machine-bulk-pack-89609131.html,indiamart.com (demo),2026-05-14 14:03:46.659526+00:00,"₹ 44,816 - 67,473 / Unit"
Industrial Gearbox Premium,industrial_machinery,25984.98,32090.42,29037.699999999997,Unit,100 Pieces,Allied Pvt Ltd,Pune,Maharashtra,3.7,True,True,True,https://www.indiamart.com/proddetail/industrial-gearbox-premium-54039837.html,indiamart.com (demo),2026-05-19 00:51:25.659569+00:00,"₹ 25,985 - 32,090 / Unit"
Industrial Fan Premium,industrial_machinery,,,,,1 Unit,Sri Solutions,Nagpur,Maharashtra,4.8,False,True,True,https://www.indiamart.com/proddetail/industrial-fan-premium-15677713.html,indiamart.com (demo),2026-05-15 04:44:48.659596+00:00,Get Latest Price
Metal Shearing Machine OEM,industrial_machinery,,,,,1 Meter,Bharat Traders,Kota,Rajasthan,4.2,False,True,True,https://www.indiamart.com/proddetail/metal-shearing-machine-oem-12799319.html,indiamart.com (demo),2026-05-16 13:12:33.659631+00:00,Get Latest Price
Screw Conveyor HD,industrial_machinery,928965.16,1296165.65,1112565.405,Unit,5 Kg,Global Agency,Vadodara,Gujarat,4.2,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-hd-80325062.html,indiamart.com (demo),2026-05-19 12:53:50.659669+00:00,"₹ 928,965 - 1,296,166 / Unit"
Welding Machine MIG HD,industrial_machinery,25388.38,33304.81,29346.595,Unit,1 Kg,Allied Corporation,Aurangabad,Maharashtra,4.0,True,True,True,https://www.indiamart.com/proddetail/welding-machine-mig-hd-96629889.html,indiamart.com (demo),2026-05-18 16:47:13.659738+00:00,"₹ 25,388 - 33,305 / Unit"
Air Compressor Export,industrial_machinery,10382.49,12672.24,11527.365,Unit,50 Meters,Allied Agency,Kanpur,Uttar Pradesh,5.0,True,True,True,https://www.indiamart.com/proddetail/air-compressor-export-87774890.html,indiamart.com (demo),2026-05-15 01:03:06.659797+00:00,"₹ 10,382 - 12,672 / Unit"
Air Compressor Export,industrial_machinery,604123.81,926752.97,765438.39,Unit,10 Pieces,Prime Manufacturing,Rajkot,Gujarat,4.7,True,True,True,https://www.indiamart.com/proddetail/air-compressor-export-50643870.html,indiamart.com (demo),2026-05-17 03:48:01.659841+00:00,"₹ 604,124 - 926,753 / Unit"
Screw Conveyor Standard,industrial_machinery,34668.43,39771.09,37219.759999999995,Unit,10 Pieces,Modern Traders,Nashik,Maharashtra,4.6,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-standard-89736043.html,indiamart.com (demo),2026-05-14 08:06:38.659880+00:00,"₹ 34,668 - 39,771 / Unit"
Welding Machine MIG Premium,industrial_machinery,97421.74,176449.42,136935.58000000002,Unit,100 Kg,New Manufacturing,Aurangabad,Maharashtra,4.5,True,True,True,https://www.indiamart.com/proddetail/welding-machine-mig-premium-30248230.html,indiamart.com (demo),2026-05-19 17:46:58.659927+00:00,"₹ 97,422 - 176,449 / Unit"
Hydraulic Press Machine Premium,industrial_machinery,377963.19,642654.58,510308.885,Unit,50 Meters,Prime Suppliers,Pune,Maharashtra,4.5,True,True,True,https://www.indiamart.com/proddetail/hydraulic-press-machine-premium-91846696.html,indiamart.com (demo),2026-05-18 13:34:00.659976+00:00,"₹ 377,963 - 642,655 / Unit"
Vibrating Screen Bulk Pack,industrial_machinery,801371.74,1077256.0,939313.87,Unit,10 Pieces,National Traders,Kanpur,Uttar Pradesh,4.5,True,True,True,https://www.indiamart.com/proddetail/vibrating-screen-bulk-pack-61883769.html,indiamart.com (demo),2026-05-17 01:02:28.660020+00:00,"₹ 801,372 - 1,077,256 / Unit"
Metal Shearing Machine Industrial Grade,industrial_machinery,456022.56,830545.85,643284.205,Unit,1 Unit,Bharat Solutions,Mumbai,Maharashtra,3.2,True,True,True,https://www.indiamart.com/proddetail/metal-shearing-machine-industrial-grade-89865081.html,indiamart.com (demo),2026-05-19 11:07:43.660070+00:00,"₹ 456,023 - 830,546 / Unit"
CNC Lathe Machine OEM,industrial_machinery,32234.21,53485.43,42859.82,Unit,1 Unit,Shree Corporation,Meerut,Uttar Pradesh,3.7,True,True,True,https://www.indiamart.com/proddetail/cnc-lathe-machine-oem-34194479.html,indiamart.com (demo),2026-05-17 21:25:00.660110+00:00,"₹ 32,234 - 53,485 / Unit"
Screw Conveyor HD,industrial_machinery,356482.11,433945.0,395213.555,Unit,5 Pieces,Modern Corporation,Nashik,Maharashtra,5.0,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-hd-92950779.html,indiamart.com (demo),2026-05-18 21:38:03.660156+00:00,"₹ 356,482 - 433,945 / Unit"
Cooling Tower Export,industrial_machinery,10904.85,13199.9,12052.375,Unit,5 Pieces,Global Corporation,Coimbatore,Tamil Nadu,4.7,True,True,True,https://www.indiamart.com/proddetail/cooling-tower-export-41880763.html,indiamart.com (demo),2026-05-15 02:25:21.660197+00:00,"₹ 10,905 - 13,200 / Unit"
Hydraulic Jack 10 Ton Premium,industrial_machinery,275508.02,455234.11,365371.065,Unit,1 Unit,Modern Agency,Vadodara,Gujarat,4.4,True,True,True,https://www.indiamart.com/proddetail/hydraulic-jack-10-ton-premium-71965637.html,indiamart.com (demo),2026-05-17 01:43:58.660242+00:00,"₹ 275,508 - 455,234 / Unit"
Air Compressor Standard,industrial_machinery,74431.99,101668.62,88050.305,Unit,5 Pieces,Modern Manufacturing,Aurangabad,Maharashtra,4.0,True,True,True,https://www.indiamart.com/proddetail/air-compressor-standard-84429198.html,indiamart.com (demo),2026-05-19 05:55:24.660278+00:00,"₹ 74,432 - 101,669 / Unit"
Air Compressor Standard,industrial_machinery,87131.57,102525.97,94828.77,Unit,50 Meters,Star Enterprises,,,4.2,True,False,True,https://www.indiamart.com/proddetail/air-compressor-standard-22309586.html,indiamart.com (demo),2026-05-17 19:07:54.660309+00:00,"₹ 87,132 - 102,526 / Unit"
Belt Conveyor System OEM,industrial_machinery,557257.22,996328.48,776792.85,Unit,10 Pieces,National Exports,Rajkot,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/belt-conveyor-system-oem-52773159.html,indiamart.com (demo),2026-05-19 06:56:41.660347+00:00,"₹ 557,257 - 996,328 / Unit"
Cooling Tower Industrial Grade,industrial_machinery,153217.61,254192.15,203704.88,Unit,100 Meters,Prime Agency,Vadodara,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/cooling-tower-industrial-grade-20633503.html,indiamart.com (demo),2026-05-20 06:16:10.660389+00:00,"₹ 153,218 - 254,192 / Unit"
Vibrating Screen Standard,industrial_machinery,475617.66,694702.91,585160.285,Unit,5 Kg,Bharat Traders,New Delhi,Delhi,,True,True,True,https://www.indiamart.com/proddetail/vibrating-screen-standard-42002808.html,indiamart.com (demo),2026-05-15 09:31:19.660428+00:00,"₹ 475,618 - 694,703 / Unit"
Welding Machine MIG Premium,industrial_machinery,163016.97,185944.35,174480.66,Unit,100 Pieces,Bharat Solutions,New Delhi,Delhi,,True,True,True,https://www.indiamart.com/proddetail/welding-machine-mig-premium-92518345.html,indiamart.com (demo),2026-05-16 05:02:23.660468+00:00,"₹ 163,017 - 185,944 / Unit"
Centrifugal Pump HD,industrial_machinery,42181.6,65437.27,53809.435,Unit,1 Piece,Global Manufacturing,,,,True,False,True,https://www.indiamart.com/proddetail/centrifugal-pump-hd-95318289.html,indiamart.com (demo),2026-05-15 19:07:03.660505+00:00,"₹ 42,182 - 65,437 / Unit"
Vibrating Screen Bulk Pack,industrial_machinery,20098.14,22395.36,21246.75,Unit,100 Pieces,Shree Corporation,Ahmedabad,Gujarat,4.5,True,True,True,https://www.indiamart.com/proddetail/vibrating-screen-bulk-pack-55439043.html,indiamart.com (demo),2026-05-18 08:48:23.660543+00:00,"₹ 20,098 - 22,395 / Unit"
CNC Lathe Machine Export,industrial_machinery,175014.76,321625.29,248320.025,Unit,5 Pieces,Bharat Exports,Pune,Maharashtra,,True,True,True,https://www.indiamart.com/proddetail/cnc-lathe-machine-export-36772387.html,indiamart.com (demo),2026-05-19 23:35:56.660594+00:00,"₹ 175,015 - 321,625 / Unit"
Vibrating Screen Premium,industrial_machinery,24929.37,33697.35,29313.36,Unit,50 Kg,National Industries,New Delhi,Delhi,4.7,True,True,True,https://www.indiamart.com/proddetail/vibrating-screen-premium-54550177.html,indiamart.com (demo),2026-05-17 04:13:29.660653+00:00,"₹ 24,929 - 33,697 / Unit"
Hydraulic Jack 10 Ton OEM,industrial_machinery,,,,,100 Kg,Jai Manufacturing,Kota,Rajasthan,4.8,False,True,True,https://www.indiamart.com/proddetail/hydraulic-jack-10-ton-oem-76776459.html,indiamart.com (demo),2026-05-16 00:48:26.660680+00:00,Get Latest Price
Screw Conveyor Industrial Grade,industrial_machinery,72472.67,120861.78,96667.225,Unit,50 Kg,National Traders,Aurangabad,Maharashtra,,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-industrial-grade-54012664.html,indiamart.com (demo),2026-05-16 21:41:37.660751+00:00,"₹ 72,473 - 120,862 / Unit"
Cooling Tower Bulk Pack,industrial_machinery,131161.69,179842.93,155502.31,Unit,1 Meter,Bharat Industries,Ahmedabad,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/cooling-tower-bulk-pack-95565484.html,indiamart.com (demo),2026-05-15 13:29:15.660814+00:00,"₹ 131,162 - 179,843 / Unit"
Welding Machine MIG Export,industrial_machinery,376321.05,588422.47,482371.76,Unit,5 Pieces,Jai Traders,Aurangabad,Maharashtra,3.5,True,True,True,https://www.indiamart.com/proddetail/welding-machine-mig-export-96592295.html,indiamart.com (demo),2026-05-16 01:06:14.660874+00:00,"₹ 376,321 - 588,422 / Unit"
Centrifugal Pump Export,industrial_machinery,1059062.66,1189707.98,1124385.3199999998,Unit,10 Pieces,New Enterprises,Gurgaon,Delhi,4.5,True,True,True,https://www.indiamart.com/proddetail/centrifugal-pump-export-59251188.html,indiamart.com (demo),2026-05-15 15:52:09.660915+00:00,"₹ 1,059,063 - 1,189,708 / Unit"
Air Compressor Export,industrial_machinery,17397.91,31619.27,24508.59,Unit,1 Set,Star Traders,,,3.7,True,False,True,https://www.indiamart.com/proddetail/air-compressor-export-44935501.html,indiamart.com (demo),2026-05-15 01:49:06.660951+00:00,"₹ 17,398 - 31,619 / Unit"
Screw Conveyor HD,industrial_machinery,127294.06,200570.12,163932.09,Unit,50 Meters,Jai Manufacturing,Pune,Maharashtra,,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-hd-52894344.html,indiamart.com (demo),2026-05-16 06:36:36.661004+00:00,"₹ 127,294 - 200,570 / Unit"
Vibrating Screen Bulk Pack,industrial_machinery,101060.61,129300.74,115180.675,Unit,5 Kg,Sri Exports,Pune,Maharashtra,5.0,True,True,True,https://www.indiamart.com/proddetail/vibrating-screen-bulk-pack-28639738.html,indiamart.com (demo),2026-05-17 14:51:02.661045+00:00,"₹ 101,061 - 129,301 / Unit"
Metal Shearing Machine HD,industrial_machinery,5000.0,6903.67,5951.835,Unit,10 Pieces,Bharat Solutions,Howrah,West Bengal,4.8,True,True,True,https://www.indiamart.com/proddetail/metal-shearing-machine-hd-74245343.html,indiamart.com (demo),2026-05-14 02:41:06.661095+00:00,"₹ 5,000 - 6,904 / Unit"
Pneumatic Cylinder Export,industrial_machinery,41655.24,61672.4,51663.82,Unit,1 Unit,Jai Suppliers,Ahmedabad,Gujarat,4.7,True,True,True,https://www.indiamart.com/proddetail/pneumatic-cylinder-export-88891300.html,indiamart.com (demo),2026-05-18 06:48:15.661151+00:00,"₹ 41,655 - 61,672 / Unit"
Industrial Gearbox Industrial Grade,industrial_machinery,8603.54,12271.64,10437.59,Unit,500 Pieces,National Exports,Howrah,West Bengal,4.0,True,True,True,https://www.indiamart.com/proddetail/industrial-gearbox-industrial-grade-79645282.html,indiamart.com (demo),2026-05-17 01:04:11.661188+00:00,"₹ 8,604 - 12,272 / Unit"
Metal Shearing Machine HD,industrial_machinery,16521.73,25240.12,20880.925,Unit,500 Pieces,New Agency,Nashik,Maharashtra,3.2,True,True,True,https://www.indiamart.com/proddetail/metal-shearing-machine-hd-32978158.html,indiamart.com (demo),2026-05-16 09:27:58.661225+00:00,"₹ 16,522 - 25,240 / Unit"
Hydraulic Press Machine Standard,industrial_machinery,92579.05,156392.78,124485.91500000001,Unit,1 Kg,Allied Agency,,,4.2,True,False,True,https://www.indiamart.com/proddetail/hydraulic-press-machine-standard-92961108.html,indiamart.com (demo),2026-05-20 02:59:00.661261+00:00,"₹ 92,579 - 156,393 / Unit"
Industrial Gearbox Export,industrial_machinery,156970.87,200764.03,178867.45,Unit,10 Pieces,United Industries,Faridabad,Delhi,3.2,True,True,True,https://www.indiamart.com/proddetail/industrial-gearbox-export-69002851.html,indiamart.com (demo),2026-05-15 10:44:47.661305+00:00,"₹ 156,971 - 200,764 / Unit"
Diesel Generator 10KVA Industrial Grade,industrial_machinery,12780.41,19237.26,16008.835,Unit,1 Unit,Star Suppliers,Lucknow,Uttar Pradesh,,True,True,True,https://www.indiamart.com/proddetail/diesel-generator-10kva-industrial-grade-52831009.html,indiamart.com (demo),2026-05-17 13:23:37.661346+00:00,"₹ 12,780 - 19,237 / Unit"
Industrial Gearbox OEM,industrial_machinery,20415.15,25563.87,22989.510000000002,Unit,1 Meter,Om Enterprises,,,4.0,True,False,True,https://www.indiamart.com/proddetail/industrial-gearbox-oem-87535841.html,indiamart.com (demo),2026-05-16 16:43:12.661382+00:00,"₹ 20,415 - 25,564 / Unit"
Hydraulic Press Machine HD,industrial_machinery,8697.68,16117.11,12407.395,Unit,1 Set,Star Manufacturing,Kota,Rajasthan,3.5,True,True,True,https://www.indiamart.com/proddetail/hydraulic-press-machine-hd-38876195.html,indiamart.com (demo),2026-05-16 05:01:00.661418+00:00,"₹ 8,698 - 16,117 / Unit"
Industrial Gearbox,industrial_machinery,,,,,50 Pieces,Global Enterprises,Tirupur,Tamil Nadu,3.7,False,True,True,https://www.indiamart.com/proddetail/industrial-gearbox-59093843.html,indiamart.com (demo),2026-05-15 14:20:55.661450+00:00,Get Latest Price
Diesel Generator 10KVA Export,industrial_machinery,39661.02,58579.18,49120.1,Unit,10 Kg,Indo Agency,Chennai,Tamil Nadu,4.7,True,True,True,https://www.indiamart.com/proddetail/diesel-generator-10kva-export-92012822.html,indiamart.com (demo),2026-05-19 01:11:55.661487+00:00,"₹ 39,661 - 58,579 / Unit"
Centrifugal Pump Bulk Pack,industrial_machinery,,,,,1 Unit,Allied Enterprises,,,3.5,False,False,True,https://www.indiamart.com/proddetail/centrifugal-pump-bulk-pack-90861208.html,indiamart.com (demo),2026-05-14 07:30:44.661520+00:00,Get Latest Price
Air Compressor Industrial Grade,industrial_machinery,5914.79,6666.24,6290.514999999999,Unit,100 Kg,New Corporation,Asansol,West Bengal,3.2,True,True,True,https://www.indiamart.com/proddetail/air-compressor-industrial-grade-62741471.html,indiamart.com (demo),2026-05-16 20:38:48.661593+00:00,"₹ 5,915 - 6,666 / Unit"
Screw Conveyor,industrial_machinery,74271.87,106312.74,90292.305,Unit,1 Unit,National Traders,Tirupur,Tamil Nadu,4.2,True,True,True,https://www.indiamart.com/proddetail/screw-conveyor-88343175.html,indiamart.com (demo),2026-05-16 18:11:14.661641+00:00,"₹ 74,272 - 106,313 / Unit"
Pneumatic Cylinder Standard,industrial_machinery,243590.04,382614.22,313102.13,Unit,5 Kg,United Industries,,,4.6,True,False,True,https://www.indiamart.com/proddetail/pneumatic-cylinder-standard-74484744.html,indiamart.com (demo),2026-05-18 10:08:23.661677+00:00,"₹ 243,590 - 382,614 / Unit"
Hydraulic Press Machine HD,industrial_machinery,231285.96,380299.75,305792.855,Unit,1 Kg,Shree Manufacturing,Howrah,West Bengal,4.0,True,True,True,https://www.indiamart.com/proddetail/hydraulic-press-machine-hd-66207740.html,indiamart.com (demo),2026-05-18 15:41:50.661718+00:00,"₹ 231,286 - 380,300 / Unit"
Cooling Tower Industrial Grade,industrial_machinery,13190.12,18803.57,15996.845000000001,Unit,1 Kg,Star Corporation,New Delhi,Delhi,4.7,True,True,True,https://www.indiamart.com/proddetail/cooling-tower-industrial-grade-74205866.html,indiamart.com (demo),2026-05-14 02:44:55.661780+00:00,"₹ 13,190 - 18,804 / Unit"
Metal Shearing Machine Export,industrial_machinery,978421.97,1364867.64,1171644.805,Unit,1 Kg,Om Pvt Ltd,Gurgaon,Delhi,4.5,True,True,True,https://www.indiamart.com/proddetail/metal-shearing-machine-export-50063879.html,indiamart.com (demo),2026-05-17 18:18:27.661843+00:00,"₹ 978,422 - 1,364,868 / Unit"
Centrifugal Pump Export,industrial_machinery,1026507.57,1500000.0,1263253.785,Unit,1 Unit,Star Pvt Ltd,Varanasi,Uttar Pradesh,3.7,True,True,True,https://www.indiamart.com/proddetail/centrifugal-pump-export-26357665.html,indiamart.com (demo),2026-05-13 12:46:03.661955+00:00,"₹ 1,026,508 - 1,500,000 / Unit"
Industrial Gearbox,industrial_machinery,30738.52,56467.92,43603.22,Unit,50 Kg,United Traders,Mysuru,Karnataka,4.0,True,True,True,https://www.indiamart.com/proddetail/industrial-gearbox-69374716.html,indiamart.com (demo),2026-05-17 09:06:37.662003+00:00,"₹ 30,739 - 56,468 / Unit"
Air Compressor HD,industrial_machinery,12590.33,21299.65,16944.99,Unit,5 Kg,Om Industries,Madurai,Tamil Nadu,4.7,True,True,True,https://www.indiamart.com/proddetail/air-compressor-hd-81275182.html,indiamart.com (demo),2026-05-17 18:04:24.662046+00:00,"₹ 12,590 - 21,300 / Unit"
Hydraulic Press Machine Industrial Grade,industrial_machinery,5711.02,7779.45,6745.235000000001,Unit,1 Meter,Modern Manufacturing,Pune,Maharashtra,4.4,True,True,True,https://www.indiamart.com/proddetail/hydraulic-press-machine-industrial-grade-97313825.html,indiamart.com (demo),2026-05-18 01:42:33.662103+00:00,"₹ 5,711 - 7,779 / Unit"
Vibrating Screen HD,industrial_machinery,22611.26,28857.15,25734.205,Unit,5 Kg,Star Industries,,,3.2,True,False,True,https://www.indiamart.com/proddetail/vibrating-screen-hd-66087572.html,indiamart.com (demo),2026-05-18 08:36:10.662143+00:00,"₹ 22,611 - 28,857 / Unit"
Hydraulic Jack 10 Ton,industrial_machinery,5000.0,7745.18,6372.59,Unit,1 Piece,Bharat Agency,Nashik,Maharashtra,4.6,True,True,True,https://www.indiamart.com/proddetail/hydraulic-jack-10-ton-24401654.html,indiamart.com (demo),2026-05-16 10:13:00.662202+00:00,"₹ 5,000 - 7,745 / Unit"
Industrial Gearbox Premium,industrial_machinery,1147643.56,1500000.0,1323821.78,Unit,50 Pieces,National Enterprises,Hubli,Karnataka,4.8,True,True,True,https://www.indiamart.com/proddetail/industrial-gearbox-premium-71594457.html,indiamart.com (demo),2026-05-17 08:52:16.662251+00:00,"₹ 1,147,644 - 1,500,000 / Unit"
Air Compressor OEM,industrial_machinery,5000.0,6145.79,5572.895,Unit,1 Meter,Star Corporation,Agra,Uttar Pradesh,,True,True,True,https://www.indiamart.com/proddetail/air-compressor-oem-63798927.html,indiamart.com (demo),2026-05-19 08:01:19.662292+00:00,"₹ 5,000 - 6,146 / Unit"
Pneumatic Cylinder Standard,industrial_machinery,9690.63,12609.77,11150.2,Unit,100 Kg,Bharat Agency,Surat,Gujarat,4.8,True,True,True,https://www.indiamart.com/proddetail/pneumatic-cylinder-standard-86890296.html,indiamart.com (demo),2026-05-20 08:28:26.662340+00:00,"₹ 9,691 - 12,610 / Unit"
Diesel Generator 10KVA Standard,industrial_machinery,34630.99,43110.72,38870.854999999996,Unit,50 Pieces,Modern Pvt Ltd,Noida,Delhi,4.0,True,True,True,https://www.indiamart.com/proddetail/diesel-generator-10kva-standard-92493631.html,indiamart.com (demo),2026-05-17 19:28:40.662390+00:00,"₹ 34,631 - 43,111 / Unit"
Cooling Tower Export,industrial_machinery,9765.39,11656.91,10711.15,Unit,1 Kg,Allied Exports,Tirupur,Tamil Nadu,4.7,True,True,True,https://www.indiamart.com/proddetail/cooling-tower-export-89968863.html,indiamart.com (demo),2026-05-19 11:57:30.662442+00:00,"₹ 9,765 - 11,657 / Unit"
Net Fabric Premium,textiles,185.88,246.62,216.25,Meter,100 Pieces,Jai Corporation,Aurangabad,Maharashtra,4.5,True,True,True,https://www.indiamart.com/proddetail/net-fabric-premium-69302835.html,indiamart.com (demo),2026-05-19 01:56:51.662491+00:00,₹ 186 - 247 / Meter
Chiffon Dupatta Industrial Grade,textiles,302.1,427.79,364.94500000000005,Meter,1 Meter,Prime Agency,New Delhi,Delhi,,True,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-industrial-grade-85000490.html,indiamart.com (demo),2026-05-14 21:07:39.662533+00:00,₹ 302 - 428 / Meter
Batik Print Cotton HD,textiles,110.99,124.02,117.505,Meter,5 Pieces,Global Corporation,Pune,Maharashtra,4.8,True,True,True,https://www.indiamart.com/proddetail/batik-print-cotton-hd-18557710.html,indiamart.com (demo),2026-05-13 22:10:46.662587+00:00,₹ 111 - 124 / Meter
Silk Dupioni Industrial Grade,textiles,622.42,712.18,667.3,Meter,1 Meter,National Solutions,Nagpur,Maharashtra,4.4,True,True,True,https://www.indiamart.com/proddetail/silk-dupioni-industrial-grade-60666702.html,indiamart.com (demo),2026-05-15 22:23:25.662642+00:00,₹ 622 - 712 / Meter
Terry Cloth Towel Bulk Pack,textiles,,,,,50 Pieces,Jai Suppliers,Jodhpur,Rajasthan,4.2,False,True,True,https://www.indiamart.com/proddetail/terry-cloth-towel-bulk-pack-80980044.html,indiamart.com (demo),2026-05-18 22:42:44.662695+00:00,Get Latest Price
Knitted Jersey Fabric Export,textiles,87.99,97.42,92.705,Meter,1 Meter,Star Solutions,,,3.5,True,False,True,https://www.indiamart.com/proddetail/knitted-jersey-fabric-export-43220503.html,indiamart.com (demo),2026-05-14 21:38:17.662730+00:00,₹ 88 - 97 / Meter
Batik Print Cotton,textiles,76.84,137.9,107.37,Meter,5 Kg,Om Traders,Nagpur,Maharashtra,,True,True,True,https://www.indiamart.com/proddetail/batik-print-cotton-89717834.html,indiamart.com (demo),2026-05-20 02:01:30.662770+00:00,₹ 77 - 138 / Meter
Denim Fabric 12oz Premium,textiles,235.86,408.61,322.235,Meter,5 Pieces,Jai Suppliers,Nagpur,Maharashtra,3.7,True,True,True,https://www.indiamart.com/proddetail/denim-fabric-12oz-premium-41428626.html,indiamart.com (demo),2026-05-13 12:00:02.662811+00:00,₹ 236 - 409 / Meter
Terry Cloth Towel Premium,textiles,205.15,319.62,262.385,Meter,1 Meter,Bharat Pvt Ltd,Surat,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/terry-cloth-towel-premium-84721440.html,indiamart.com (demo),2026-05-18 08:47:37.662857+00:00,₹ 205 - 320 / Meter
Embroidered Kurta Fabric Bulk Pack,textiles,135.02,191.87,163.445,Meter,1 Meter,Global Enterprises,Hubli,Karnataka,3.7,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-bulk-pack-60527631.html,indiamart.com (demo),2026-05-18 06:14:46.662905+00:00,₹ 135 - 192 / Meter
Net Fabric,textiles,137.09,234.59,185.84,Meter,1 Meter,Global Suppliers,Varanasi,Uttar Pradesh,4.5,True,True,True,https://www.indiamart.com/proddetail/net-fabric-27997624.html,indiamart.com (demo),2026-05-15 18:40:11.662968+00:00,₹ 137 - 235 / Meter
Woollen Blanket Premium,textiles,69.27,106.46,87.865,Meter,5 Pieces,Bharat Solutions,Jaipur,Rajasthan,4.7,True,True,True,https://www.indiamart.com/proddetail/woollen-blanket-premium-91197624.html,indiamart.com (demo),2026-05-20 00:17:09.663063+00:00,₹ 69 - 106 / Meter
Denim Fabric 12oz Bulk Pack,textiles,63.99,104.5,84.245,Meter,50 Kg,Shree Exports,Tirupur,Tamil Nadu,3.5,True,True,True,https://www.indiamart.com/proddetail/denim-fabric-12oz-bulk-pack-25745913.html,indiamart.com (demo),2026-05-14 16:18:33.663161+00:00,₹ 64 - 104 / Meter
Embroidered Kurta Fabric Standard,textiles,266.29,421.75,344.02,Meter,1 Set,Prime Suppliers,Rajkot,Gujarat,4.7,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-standard-58219001.html,indiamart.com (demo),2026-05-16 17:58:13.663250+00:00,₹ 266 - 422 / Meter
Non Woven Fabric Export,textiles,171.11,243.36,207.235,Meter,100 Kg,Om Corporation,,,4.0,True,False,True,https://www.indiamart.com/proddetail/non-woven-fabric-export-65556767.html,indiamart.com (demo),2026-05-19 22:29:21.663329+00:00,₹ 171 - 243 / Meter
Knitted Jersey Fabric Industrial Grade,textiles,84.36,100.33,92.345,Meter,1 Kg,National Exports,Hubli,Karnataka,4.2,True,True,True,https://www.indiamart.com/proddetail/knitted-jersey-fabric-industrial-grade-86475853.html,indiamart.com (demo),2026-05-17 12:13:51.663479+00:00,₹ 84 - 100 / Meter
Chiffon Dupatta Industrial Grade,textiles,239.12,374.96,307.03999999999996,Meter,1 Unit,Jai Enterprises,Asansol,West Bengal,4.8,True,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-industrial-grade-83356206.html,indiamart.com (demo),2026-05-14 13:34:21.663560+00:00,₹ 239 - 375 / Meter
Jacquard Weave,textiles,413.49,763.85,588.6700000000001,Meter,1 Piece,Global Enterprises,New Delhi,Delhi,4.7,True,True,True,https://www.indiamart.com/proddetail/jacquard-weave-41062464.html,indiamart.com (demo),2026-05-19 16:00:28.663704+00:00,₹ 413 - 764 / Meter
Net Fabric Export,textiles,50.0,60.33,55.165,Meter,100 Meters,Shree Industries,Salem,Tamil Nadu,4.5,True,True,True,https://www.indiamart.com/proddetail/net-fabric-export-84040345.html,indiamart.com (demo),2026-05-15 11:59:38.663796+00:00,₹ 50 - 60 / Meter
